3.87419106890481,0,0,22.5407480372644,28.410734505302,0,35.4211754871297,20.6623523674923,0,3.64629747661629,0,26.0998135168324,10.8477349929335,5.90352924785495,7.04398376164511,0,0,0,0,0,0,0,0,0,0
34.8677196201433,34.4372539458206,34.0928814063624,28.1759350465805,30.9935285512385,33.377646132103,30.9935285512385,28.9272933144893,27.1193374823337,23.7009335980059,24.1060777620744,24.4685751720304,24.7948228409908,23.6141169914198,23.9495447895934,24.2558049531432,23.2451464134289,23.5550816989413,23.841175808645,24.1060777620744,24.3520581474017,25.6498167320594,25.8279404593654,30.9935285512385,23.2451464134289
42.6161017579529,34.4372539458206,24.7948228409908,28.1759350465805,25.8279404593654,23.841175808645,19.9244112115105,28.9272933144893,27.1193374823337,20.0546361213896,8.60931348645514,21.2060984824263,23.2451464134289,28.041763927311,32.4023253035675,0,19.3709553445241,11.1576702784459,16.6888230660515,28.6977116215171,23.2451464134289,11.7561660021939,17.5629995123685,17.9962423845901,8.71692990503583
19.3709553445241,13.7749015783282,30.9935285512385,2.81759350465805,2.58279404593654,35.7617637129675,19.9244112115105,33.0597637879877,15.4967642756193,0,15.4967642756193,6.52495337920811,17.0464407031812,7.37941155981869,1.40879675232902,5.39017887847626,0,18.5961171307431,13.1126466947548,0,0,0,0,0,0
38.7419106890481,58.543331707895,61.987057102477,73.2574311211092,51.6558809187308,52.450586779019,26.5658816153473,43.3909399717339,46.4902928268578,1.82314873830815,29.2716658539475,32.6247668960405,24.7948228409908,8.85529387178243,25.3583415419224,32.3410732708576,21.9537493904606,13.6371525625449,41.7220576651288,30.9935285512385,15.4967642756193,28.8560438235669,28.9272933144893,23.9949898461201,23.2451464134289
19.3709553445241,13.7749015783282,6.1987057102477,36.6287155605546,38.7419106890481,2.3841175808645,119.546467269063,0,0,0,0,0,0,11.8070584957099,25.3583415419224,17.5180813550479,0,0,0,0,18.8174994775377,0,1.03311761837462,0,6.77983437058342
85.2322035159059,27.5498031566564,46.4902928268578,36.6287155605546,5.16558809187308,4.768235161729,6.64147040383682,14.4636466572446,5.81128660335722,0,0,17.9436217928223,12.3974114204954,16.2347054316011,0,0,29.7021315282702,0,0,2.29581692972137,6.64147040383682,4.27496945534324,2.06623523674923,0,1.93709553445241
30.9935285512385,13.7749015783282,27.8941756961147,36.6287155605546,38.7419106890481,26.2252933895095,24.3520581474017,41.3247047349847,30.9935285512385,32.8166772895467,36.1591166431116,47.3059119992588,1.54967642756193,0,0,5.39017887847626,0,0,33.377646132103,32.1414370160992,0,27.7873014597311,0,0,0
42.6161017579529,82.6494094699693,86.7818799434678,95.7981791583736,87.8149975618424,88.2123504919865,77.4838213780963,99.1792913639632,0,69.2796520557096,15.4967642756193,63.618295447279,3.09935285512385,0,0,0,0,4.95896456819816,15.4967642756193,0,21.0313229454833,3.20622709150743,10.3311761837462,7.99832994870671,0
0,30.9935285512385,27.8941756961147,5.63518700931609,0,0,33.2073520191841,4.13247047349847,21.3080508789765,0,13.7749015783282,14.6811451032182,9.29805856537155,0,22.5407480372644,0,0,1.23974114204954,11.9205879043225,25.2539862269351,3.32073520191841,0,0,4.99895621794169,0
50.3644838957626,6.88745078916411,120.87476134983,19.7231545326063,0,14.304705485187,0,2.06623523674923,7.74838213780963,122.150965466646,0,0,0,1.47588231196374,0,0,5.16558809187308,0,0,0,6.64147040383682,2.13748472767162,0,46.9901884486519,120.099923136049
