0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4820384465472,0,0,0,0,0,0,0,0,0,0,0,28.0737808434727,0,20.5416167089241,0,18.2313538840315,0,18.2311371251881,0,12.2235138880474,0,19.1362297180315,0,18.8483258736319
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2248988599153,0,17.8740916121313,0,17.8393093805075,0,17.9913599828417,0,18.3977147633025,0,18.627337000132,0,19.1833676876837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5592699013435,0,20.5012945796801,0,21.2255224455054,0,22.9727768275599,0,23.2871040712939,0,23.1332258846639,0,23.3496041689799,0,0,0,0,0,0,0,0,0,0,0,20.9081578924025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5087263684949,0,13.4149975129718,0,13.2010379969772,0,13.0346117060609,0,12.7706299626377,0,26.7175324927507,0,26.6021867928676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67033883677379,0,8.58841187451453,0,8.49195517035566,0,8.35809414678677,0,8.27352689786482,0,8.19185236662423,0,21.2752046321511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4847919735134,0,13.9603245160086,0,6.24816874768831,0,8.29228113262171,0,6.74255041011153,0,8.20334638278792,0,8.149380568669,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0546571254077,0,9.33241133482471,0,8.15435808810168,0,9.40143706866114,0,13.1860711387423,0,11.2596530683659,0,9.17963161707521,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56706898830712,0,9.13803441316159,0,8.40151728225123,0,8.25641784417367,0,8.1495428070414,0,14.6227795083681,0,14.3901071816056,0,0,0,0,0,0,0,0,0,0,0,14.2765675810358,0,0,0,0,0,0,0,0,0,0,0,14.0787325605124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08104576654371,0,12.6034205097666,0,9.70408473670429,0,9.25875319324554,0,11.094668574957,0,11.6047842319033,0,13.306225517975,0,0,0,0,0,0,0,0,0,0,0,12.543376874837,0,0,0,0,0,0,0,0,0,0,0,11.7456057894869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6965422366566,0,0,0,0,0,0,0,0,0,0,0,18.3227263977538,0,10.6854261824311,0,11.3402991896155,0,10.8318980870737,0,10.5479846672754,0,10.4448520623896,0,10.3831472055186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0021357002326,0,0,0,0,0,0,0,0,0,13.1043284926785,0,12.4086131886175,0,13.2285402079876,0,9.86412385718256,0,9.81371930094968,0,9.78921924012209,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4338155901619,0,0,0,0,0,0,0,0,0,0,0,11.4855229427809,0,15.1044955839488,0,8.41213888099728,0,10.1061511653621,0,9.85991313843148,0,9.65524511063091,0,8.19383055059168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2392509183497,0,10.9714828269452,0,11.8285117389516,0,11.6975531090855,0,8.76513521906401,0,8.57381951186959,0,8.53025262581095,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97231980604721,0,7.21437923847989,0,14.0623194986257,0,11.3636334188266,0,16.1721532349824,0,18.6319971918048,0,19.5547553356176,0,0,0,0,0,0,0,0,0,0,0,15.9429884425568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79002336117913,0,8.18156465859545,0,8.25252070576557,0,7.15308834290831,0,8.30913555280254,0,8.21463265583738,0,13.1418575804474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1230977533326,0,8.74535528583336,0,17.4204931220442,0,15.9677196839636,0,13.0639450308864,0,19.3811191086412,0,0,0,0,0,0,0,0,0,16.348877586437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6044558310827,0,7.45077882711136,0,7.38636998184232,0,10.0206125484248,0,10.5308261372572,0,10.4381398167226,0,10.1840881721368,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8993431831883,0,15.9269064173746,0,15.8403605301972,0,15.7588659856109,0,15.6691998487147,0,15.5462338939665,0,15.9670807345836,0,0,0,0,0,0,0,0,0,0,0,15.5497696919435,0,0,0,0,0,0,0,0,0,0,0,14.54415691543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21486852225564,0,9.03989393386516,0,5.96574134106743,0,12.2594064176756,0,0,0,0,0,11.4179050554965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95805094379726,0,8.91302053047238,0,14.022408509222,0,13.5226452613963,0,10.232776332503,0,7.53902082678202,0,16.0043454770156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1093059983591,0,0,0,0,0,0,0,27.4118872601351,0,9.06198194217244,0,9.103187305738,0,28.445630365417,0,9.13102807247286,0,21.6120760557945,0,22.5120239654867,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.535338868124,0,11.6435066806703,0,11.1272153670473,0,11.1536141515117,0,11.0057749052043,0,21.0498711463627,0,26.0660027006471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6293486612476,0,11.858479786349,0,11.3952648076252,0,24.6856040554421,0,0,0,0,0,24.4319254395546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1288315635314,0,19.3643098891481,0,19.2387559315737,0,19.094229194132,0,13.1830557212555,0,18.7831790474742,0,16.6624623135115,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6615438830071,0,11.1725329020323,0,5.18065547956133,0,15.7138037013589,0,10.8525798109205,0,10.0305846723524,0,6.0283857039921,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2519783731715,0,15.0850295493148,0,14.0581452925858,0,10.5745940355238,0,12.8758427154621,0,12.4924182303675,0,15.2773438968246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2021791308793,0,7.73745908455318,0,21.7577135378111,0,9.26451899380492,0,9.51978338013526,0,10.0642226192255,0,7.53220170690128,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2763745367693,0,11.0796366496435,0,11.0105967194156,0,12.0112692793544,0,12.8651139623466,0,14.0102321858212,0,16.2474310113812,0,0,0,0,0,0,0,0,0,0,0,15.3558538166876,0,0,0,0,0,0,0,0,0,0,0,13.9437398153401,0,0,0,0,0,0,0,0,0,0,0,13.285380452972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8044985060661,0,10.8530149282233,0,12.7348570712031,0,10.3478751805535,0,12.39918168269,0,16.7279903588948,0,16.3210078802081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9027357402876,0,0,0,0,0,0,0,0,0,0,0,27.0879812941801,0,26.9328781463271,0,26.5482108516942,0,26.530961987516,0,26.5388799361231,0,26.8507386906389,0,16.19792039304
